normographe,,,,n.m.,Signographe destiné au tracé des signes de l'écriture,,,,,,,,,,,,,,,,,,,,,,,
notice (explicative),,,,n.f.,"Texte, parfois accompagné de tableaux, graphiques, coupes, etc. expliquant et/ou complétant les informations portées sur une carte thématique et faisant l'objet d'une même publication",,,,,,,,,,,,,,,,,,,,,,,
nouveau tirage ,,,,n.m.,Tirage effectué sans modification de la carte par rapport au tirage précédent,,Carte marine,réimpression,,,,,"Dans le cas d'une carte marine, tirage pouvant comporter des modifications de détail, non significatives relativement au thème de base du document, par rapport au tirage précédent",,Carte marine,,,,,,,,,,,,,
nouvelle édition ,,,,n.f.,Édition comportant des modifications partielles ou totales de certains éléments de la carte par rapport à l'édition précédente,,,réédition,,,,,,,,,,,,,,,,,,,,
nuance,,,,n.f.,Variante peu marquée d'une couleur ou d'une teinte,,,,,,,,,,,,,,,,,,,,,,,
numérisation,,,,n.f.,Transformation de données analogiques en données numériques,,,conversion analogique-numérique,,,,,,,,,,,,,,,,,,,,
numériseur,,,,n.m.,"Appareil destiné à effectuer la conversion analogique-numérique. Nota en cartographie, il est le plus souvent destiné à convertir des données graphiques en données numériques",,,scanner,,,,,,,,,,,,,,,,,,,,
OACI,,O,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
objet,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
objet (cartographique),,,,n.m.,Phénomène concret ou abstrait susceptible d'une représentation cartographique. ,,,,,objet géographique ; détail topographique ; accident géographique,,,,,,,,,,,,,,,,,,
objet géographique,,,,n.m.,,,,entité géographique?,,,,,,,,,,,,,,,,,,,,
objet géographique complexe,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
objet géographique linéaire,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
objet géographique ponctuel,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
objet géographique surfacique,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
odonyme,,,,n.m.,Toponyme désignant une voie de communication,,,,"Chemin du Roy (route historique); Autoroute Jean-Lesage; La Transcanadienne (route nationale); Boulevard René-Lévesque, au Québec (Canada).",,,,,,,,,,,,,,,,,,,
oeil,O,,,n.m.,Surface de la partie imprimante en relief d'un caractère typographique,,Topographie,,,,,,,,,,,,,,,,,,,,,
onomastique,,,,n.f.,Science ayant pour objet l'étude des noms propres.,,Toponymie,,,,,,,,,,,,,,,,,,,,,
ordonnée,,,,n.f.,Coordonnée rectangulaire d'un point du plan de projection le long de l'axe dont la direction est voisine de celle des méridiens,,,,,,,,,,,,,,,,,,,,,,,
orientation (d'un élément graphique),,,,n.f.,"Direction donnée à un élément graphique, un symbole ou une structure géométrique, par rapport aux côtés de la carte",,variable visuelle,,,,,,,,,,,,,,,,,,,,,
orientation (d'une carte) ,,,,n.f.,Angle entre le méridien du centre de la coupure et la perpendiculaire au bord supérieur de la carte,,,,,,,,"Opération consistant à placer une carte en position horizontale sur le terrain, de façon que la direction de ses méridiens coïncide avec la direction du Nord",,,,,,,,,,,,,,,
orientation des écritures,,,,n.f.,"Direction des écritures relativement au cadre de la carte et à la représentation des phénomènes auxquels elles se rapportent, de façon à faciliter leur lecture et/ou à mettre en évidence une direction de ces phénomènes",,,,,,,,,,,,,,,,,,,,,,,
orle,,,,n.m.,Ligne continue limitant la partie normalement utilisée de la surface cartographique.,,,,,,,,,,,,,,,,,,,,,,,
orographie ,,,,n.f.,"Synonyme de relief : Représentation topographique à trois dimensions, les échelles planimétrique et altimétrique pouvant être différentes. ",,,relief,,,,,Représentation cartographique du relief pour une région donnée,,,,,,,,,,,,,,,
oronyme,,,,n.m.,Toponyme désignant un élément de relief,,Toponymie,,,,,,,,,,,,,,,,,,,,,
orthodromie,,,,n.f.,Ligne géodésique de l'ellipsoïde ou son image sur le plan de projection. ,,,,,,,,,,,,,,,,,,,,,,,
orthoimage,,,,n.f.,Image aérienne ou spatiale corrigée de toutes les déformations géométriques dues aux conditions de prise de vue et au relief du terrain,,,,,,,,,,,,,,,,,,,,,,,
orthophotocarte,,,,n.f.,Orthophotoplan ayant les caractéristiques d'une carte régulière,,,,,,,,,,,,,,,,,,,,,,,
orthophotographie,,,,n.f.,"Orthoimage obtenue à l'aide d'une ou plusieurs photographies aériennes, en corrigeant les déformations perspectives dues à l'inclinaison des axes de prise de vue, à la distorsion de l'objectif, et au relief, de manière à reconstituer une image du terrain telle qu'elle résulterait d'une projection orthogonale verticale",,,,,,,,,,,,,,,,,,,,,,,
orthophotoplan,,,,n.m.,Photocarte obtenue par assemblage d'orthophotographies individuellement mises à l'échelle,,,,,,,,,,,,,,,,,,,,,,,
palier,,,,n.m.,"Degré intermédiaire, de valeur déterminée, dans l'échelle d'un système de représentation ou de reproduction",,,,,,,,,,,,,,,,,,,,,,,
parallèle,,,,n.m.,Section de l'ellipsoïde de référence par un plan perpendiculaire à l'axe de l'ellipsoïde,,,,,,,,,,,,,,,,,,,,,,,
parallèle automécoïque,,,,n.m.,Parallèle par rapport auquel toutes les propriétés géométriques de la projection sont symétriques,,,,,,,,,,,,,,,,,,,,,,,
parallèle central (d'une projection) ,,,,n.m.,"Parallèle passant par le pôle de la projection, si celui-ci existe et n'est pas un pôle terrestre",,,,,,,,"Ligne polaire de la projection, si celle-ci existe et est un parallèle",,,,,,,,Parallèle par rapport auquel toutes les propriétés géométriques de la projection sont symétriques,,,,,,,
parcellaire ,,,,n.m.,Ensemble des parcelles d'un territoire donné,,,,,,,,synonyme de plan parcellaire : Plan représentant essentiellement les limites des parcelles cadastrales.,,,,,,,,,,,,,,,
parcelle (cadastrale),O,,,n.f.,Portion de territoire d'un seul tenant appartenant à un seul propriétaire et possédant une certaine individualité en raison de l'agencement donné à la propriété. ,,,,,,,,,,,,,,,,,,,,,,,
parcelle (de culture),O,,,n.f.,Pièce de terre d'un seul tenant exploitée par une personne ou un groupe de personnes et portant au cours d'un cycle cultural la même culture ou la même association de cultures. ,,,,,,,,,,,,,,,,,,,,,,,
parchemin,,,,n.m.,"Peau d'animal appartenant généralement aux ovinés, préparée pour servir de support de dessin ou d'écriture",,,,,,,,,,,,,,,,,,,,,,,
partie générique,,,,n.f.,Ensemble des termes génériques d'une expression toponymique,,Toponymie,,,,,,,,,,,,,,,,,,,,,
partie spécifique,,,,n.f.,Ensemble des termes spécifiques d'une expression toponymique,,Toponymie,dénomination,,,,,,,,,,,,,,,,,,,,
pas,N,,,n.m.,Écart entre les axes d'éléments graphiques homologues d'un ensemble graphique de structure régulière ; il est souvent exprimé numériquement par l'inverse de son rapport à l'unité de longueur,,,,,,,,,,,,,,,,,,,,,,,
pas de la trame,,,,n.m.,"Linéature d'une trame. Nota Cette expression courante constitue un abus de langage, donc à éviter.",,,,,,,,,,,,,,,,,,,,,,,
pelliculage,O,,,n.m.,Opération consistant à détacher de son support tout ou partie d'une couche pelliculable,,,,,,,,,,,,,,,,,,,,,,,
pente (d'un caractère),N,,,n.f.,Angle de l'axe d'un caractère avec la ligne de base,,Topographie,,,,,,,,,,,,,,,,,,,,,
perforations de repérage,O,,,n.f.,"Perforations découpées dans un support de rédaction, de reproduction ou d'impression, destinées à être engagées sur des pièces rigides afin d'assurer le repérage des différentes planches d'une carte",,,,,,,,,,,,,,,,,,,,,,,
perspective à ras du sol,N,,,n.f.,Vue perspective dont le point de vue est très voisin du sol,,,,,,,,,,,,,,,,,,,,,,,
perspective cavalière,N,,,n.f.,Perspective géométrique dont le point de vue est à l'infini dans une direction telle que les images des segments perpendiculaires au plan de projection soient inclinées à 45° et leurs longueurs réduites de moitié par rapport à celles des segments horizontaux parallèles à ce plan,,,,,,,,,,,,,,,,,,,,,,,
perspective géométrique,N,,,n.f.,"Représentation plane d'un objet, généralement à trois dimensions, obtenue par projection sur un plan vertical selon les droites issues d'un point de vue, éventuellement rejeté à l'infini.",,,,,vue perspective,,,,,,,,,,,,,,,,,,
perspective globale,N,,,n.f.,"Vue à vol d'oiseau [vue perspective oblique dont le point de vue est élevé par rapport au sol] d'une grande partie de la surface de la terre ou d'un autre corps céleste, dont le point de vue est à une hauteur suffisante pour que la courbure de l'horizon soit apparente",,,,,,,,,,,,,,,,,,,,,,,
perspective militaire,N,,,n.f.,Perspective géométrique dont le point de vue est à l'infini dans une direction telle que les images des segments perpendiculaires au plan de projection soient inclinées à 45° et leurs longueurs conservées par rapport à celles des segments horizontaux parallèles à ce plan,,,,,,,,,,,,,,,,,,,,,,,
petite capitale,,,,n.f.,Caractère d'imprimerie ayant l'aspect d'une capitale mais dont la dimension ne dépasse pas celle du bas de casse.,,,capitale,,,,,,,,,,,,,,,,,,,,
phase de symbolisation,,,,n.f.,Partie du traitement automatique de données cartographiques au cours de laquelle on prend en compte la représentation de ces données par des symboles appropriés,,,,,,,,,,,,,,,,,,,,,,,
phase d'épure,,,,n.f.,Partie du traitement automatique de données cartographiques au terme de laquelle ces données sont représentées par un ensemble de points et de lignes simples.,,,squelettisation,,,,,,,,,,,,,,,,,,,,
photocarte,,,,n.f.,voir carte photographique,,,,,,,,,,,,,,,,,,,,,,,
photocomposeuse,O,,,n.f.,"Appareil manuel, mécanique ou électronique permettant de composer des textes par photocomposition.",,,,,,,,,,,,,,,,,,,,,,,
photocomposition,O,,,n.f.,"Procédé de composition, permettant d'obtenir photographiquement sur film ou sur papier, des textes destinés à l'impression en offset, héliogravure ou typographie",,,,,,,,,,,,,,,,,,,,,,,
photogrammétrie (topographique),,,,n.f.,"Technique permettant de déterminer les éléments topographiques d'une zone, relief compris, à partir de plusieurs photographies aériennes ou terrestres de cette zone prises de points de vue différents, par des mesures sur les clichés à l'aide d'un appareillage spécial.",,,,,,,,,,,,,,,,,,,,,,,
photographie à axe vertical,,,,n.f.,Photographie aérienne prise avec l'axe optique de la chambre dirigé pratiquement suivant la verticale.,,,,,,,,,,,,,,,,,,,,,,,
photographie aérienne,N,,,n.f.,"Image aérienne en noir et blanc, couleurs ou fausses couleurs, le système imageur étant une chambre photographique classique",,,,,,,,,,,,,,,,,,,,,,,
photographie redressée,,,,n.f.,"Document photographique obtenu à partir d'une photographie aérienne, par correction des déformations dues à l'inclinaison de l'axe de prise de vue et ajustage de l'échelle.",,,,,,,,,,,,,,,,,,,,,,,
photographie spatiale,N,,,n.f.,"Image spatiale en noir et blanc, couleurs ou fausses couleurs, le système imageur étant une chambre photographique classique",,,,,,,,,,,,,,,,,,,,,,,
photogravure,O,,,n.f.,Toute technique photomécanique de reproduction de documents et d'établissement de clichés destinés à l'impression,,,,,,,,,,,,,,,,,,,,,,,
photothèque ,,,,n.f.,Local où sont classés et conservés des documents photographiques,,,,,,,,Collection de documents photographiques classés,,,,,,,,,,,,,,,
phototypie,O,,,n.f.,"Procédé d'impression à plat dans lequel le support imprimant est constitué par une glace recouverte d'une couche photosensible, permettant l'impression de clichés tramés très fins",,,,,,,,,,,,,,,,,,,,,,,
pictocarte ,O,,,n.f.,"Document obtenu par un procédé de reproduction d'une image en demi-teintes, le plus souvent une photographie aérienne ou spatiale, évitant l'emploi d'une trame en provoquant la décomposition directe de l'image en points très fins selon une structure irrégulière",,,,,trame magenta,,,Carte rédigée sur un fond obtenu par reproduction de documents photographiques aériens ou spatiaux à l'aide du procédé précédent ou par tramé.,,,,,,,,,,,,,,,
pictogramme,,,,n.m.,Symbole évocateur aisément compréhensible évoquant un fait ou un objet,,,,,,,,,,,,,,,,,,,,,,,
pictoligne,,,,n.f.,"Procédé de reproduction d'une image en demi-teintes, le plus souvent une photographie aérienne, suppléant l'emploi d'une trame en schématisant les contours des détails sous forme de lignes de rupture de densité",,,,,,,,,,,,,,,,,,,,,,,
piquoir,,,,n.m.,"Instrument équipé d'une pointe, servant à matérialiser la position d'un point par une fine perforation du support.",,,,,,,,,,,,,,,,,,,,,,,
pistolet,,,,n.m.,Guide rigide servant à tracer des lignes courbes.,,,,,,,,,,,,,,,,,,,,,,,
pixel,,,,n.m.,"Plus petite surface homogène constitutive d'une image numérisée, définie par les dimensions de la maille d'échantillonnage",,,,,,,,,,,,,,,,,,,,,,,
placement des écritures,,,,n.m.,"Mise en place des écritures par rapport à la représentation des phénomènes auxquels elles se rapportent, selon des règles préétablies, sans tenir ou en tenant compte des détails environnants.",,,,,positionnement des écritures,,,,,,,,,,,,,,,,,,
plage de teinte,,,,n.f.,"Surface délimitée, couverte d'une teinte plate ou fragmentée selon une structure homogène.",,,,,,,,,,,,,,,,,,,,,,,
plan (cartographie),,,,n.m.,"Carte représentant une surface d'étendue suffisamment restreinte pour que la courbure du sol puisse être négligée et que, de ce fait, l'échelle puisse être considérée comme constante.",,,,,,,,,,,,,,,,,,,,,,,
plan (géométrie euclidienne),N,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
plan cadastral,N,,,n.m.,"Plan parcellaire général établi par le Service du cadastre, indiquant également l'utilisation du sol.",,,,,,,,,,,,,,,,,,,,,,,
plan coté ,N,,,n.m.,Document cartographique sur lequel l'altimétrie est figurée par un ensemble de points cotés.,,,,,,,,Croquis topométrique portant des indications de longueurs ou de distances horizontales.,,,,,,,,,,,,,,,
plan d'occupation des sols,N,,,n.m.,Carte thématique représentant zone par zone la vocation d'utilisation du sol et l'ensemble des contraintes administratives réglementant cette utilisation.,,,,,,,,,,,,,,,,,,,,,,,
plan méridien astronomique (d'un lieu),N,,,n.m.,Demi-plan limité par une parallèle à la ligne des pôles en un lieu et contenant la verticale ascendante en ce lieu.,,,,,,,,,,,,,,,,,,,,,,,
plan méridien origine,N,,,n.m.,Plan méridien particulier choisi comme origine des longitudes.,,,,,,,,,,,,,,,,,,,,,,,
plan monumental figuratif.,N,,,n.m.,Plan représentant l'ensemble ou certains des bâtiments d'une agglomération par leur figuration perspective.,,,,,,,,,,,,,,,,,,,,,,,
plan monumental géométrique,N,,,n.m.,Plan représentant l'ensemble des bâtiments d'une agglomération suivant leur implantation exacte en figurant leur élévation conformément à une loi géométrique.,,,,,,,,,,,,,,,,,,,,,,,
plan parcellaire,N,,,n.m.,Plan représentant essentiellement les limites des parcelles cadastrales.,,,,,,,,,,,,,,,,,,,,,,,
planche à piquer,,,,n.f.,"Plaque faite d'un matériau stable, portant des perforations au sommet d'un quadrillage, destinées à guider un piquoir.",,,Planchette,,,,,,,,,,,,,,,,,,,,
planche de contours,O,,,n.f.,Planche de trait portant les lignes limitant les plages de teintes ou de poncifs.,,,,,,,,,,,,,,,,,,,,,,,
planche de couleur,O,,,n.f.,"Planche de rédaction portant l'ensemble des éléments graphiques : trait, aplat, tramé, devant être imprimés dans une même couleur.",,,planche de teinte ,,,,,,,,,,,,,,,,,,,,
planche de demi-teintes ,O,,,n.f.,Planche de rédaction portant une image formée de demi-teintes et/ou de dégradés discontinus.,,,,,,,,Reproduction photomécanique de la rédaction précédente.,,,,,,,,,,,,,,,
planche de poncifs ,O,,,n.f.,Support entièrement couvert par le même poncif.,,,,,,,,Planche de rédaction ou d'impression dont l'image est constituée de poncifs.,,,,,,,,,,,,,,,
planche de rédaction,,,,n.f.,Support de rédaction portant la représentation graphique d'une partie ou de l'ensemble des éléments d'une carte.,,,,,,,,,,,,,,,,,,,,,,,
planche de surcharge,O,,,n.f.,Planche portant une surcharge devant être ajoutée sur un document cartographique.,,,,,,,,,,,,,,,,,,,,,,,
planche de teinte ,O,,,n.f.,"Planche de rédaction portant l'ensemble des éléments graphiques : trait, aplat, tramé, devant être imprimés dans une même couleur.",,,planche de couleur,,,,,Reproduction photomécanique de la rédaction précédente.,,,,,,,,Planche d'impression correspondante.,,,,,,,
planche de tirage,O,,,n.f.,Planche d'impression destinée à l'impression en série.,,,,,,,,,,,,,,,,,,,,,,,
planche de tirage combinée,O,,,n.f.,Planche de tirage portant l'ensemble des images de plusieurs planches mères.,,,,,,,,,,,,,,,,,,,,,,,
planche de trait ,O,,,n.f.,"Planche de rédaction portant uniquement des éléments ponctuels, linéaires ou de faible surface, écritures comprises. Exemple : planche du réseau hydrographique",,,,,,,,Reproduction photomécanique de la rédaction précédente.,,,,,,,,Planche d'impression correspondante.,,,,,,,
